Id,SalePrice
1461,128841.89823405797
1462,163745.1399689901
1463,183824.05457535048
1464,190290.1393005662
1465,190793.39750812162
1466,173584.96340932214
1467,173065.57781966496
1468,162717.53953218687
1469,187394.27907467438
1470,122983.18402475526
1471,203066.13415858467
1472,96528.55982728123
1473,99568.67282270992
1474,150658.9666845164
1475,122564.46578348303
1476,391131.2832173329
1477,265066.9739813105
1478,284405.4528941703
1479,278391.57728491887
1480,496884.819855158
1481,320982.7865400538
1482,207128.26093417386
1483,174892.39950270663
1484,164750.17935590938
1485,185980.70438825598
1486,198034.9800539239
1487,333478.28528402606
1488,235312.4726856926
1489,210548.8411303503
1490,218865.1806409218
1491,196951.33645589522
1492,99743.8664680703
1493,187668.91187843157
1494,305320.18058997695
1495,287925.01188138436
1496,233914.80848226015
1497,189039.4266154968
1498,162468.25197883838
1499,155522.46859251993
1500,152210.03028262118
1501,175639.37861651805
1502,162825.51965530633
1503,305342.0797926062
1504,254910.64932134433
1505,228726.55048828392
1506,176850.88470664856
1507,234406.68165189587
1508,199730.83069331606
1509,155064.45908373638
1510,144493.2092045715
1511,142867.4168891529
1512,173136.61570887594
1513,139133.17745637853
1514,164582.76140053326
1515,186734.42777376482
1516,157345.83278730963
1517,166527.9210878816
1518,137419.29569570767
1519,225210.12926297923
1520,132698.36803952762
1521,135970.7146580692
1522,168916.83038132402
1523,113232.49154353091
1524,118191.68920994614
1525,129388.91189492923
1526,118526.02399746497
1527,110018.72196581512
1528,127351.79228990542
1529,140017.730403874
1530,161052.779530542
1531,110258.50357688862
1532,101533.44300189299
1533,152208.27773088517
1534,116402.56663295784
1535,145135.06393177665
1536,109853.5964179023
1537,73618.78751624977
1538,164454.48284067272
1539,201958.31554615067
1540,95487.18310214144
1541,136462.93738652897
1542,137163.4951997808
1543,207273.2963147828
1544,84901.46839938939
1545,114750.50634037505
1546,132254.30020383254
1547,131974.1325256741
1548,135081.55323001786
1549,121773.07287083587
1550,138830.97998676426
1551,111798.05220384785
1552,138103.64881021518
1553,150419.588290994
1554,116155.95010741342
1555,177437.04036332213
1556,91869.58183602658
1557,106643.96491057826
1558,99388.19950878527
1559,94912.20879215046
1560,129850.18223462804
1561,143803.46045013252
1562,132652.10734525532
1563,112448.14618108227
1564,162093.19661519126
1565,142758.58740236657
1566,242293.15313575784
1567,79289.76370475689
1568,230688.0893760507
1569,158852.48437135373
1570,144770.35154743752
1571,125500.23390233748
1572,145217.37533972194
1573,250222.1507130153
1574,108580.0056396662
1575,218862.7347376769
1576,243588.27607003713
1577,194276.31489444012
1578,143250.464862556
1579,144357.3166104515
1580,192546.0978853605
1581,169569.86698794877
1582,125901.33298186504
1583,319204.7632343567
1584,228133.97259897197
1585,144615.92414332804
1586,70227.52997148338
1587,96070.65365015744
1588,147932.09418417024
1589,97311.57148715016
1590,133925.34431176196
1591,92740.8449059109
1592,114713.30074876307
1593,120961.14887576163
1594,142445.1865012807
1595,106578.98406716825
1596,229183.8775865832
1597,178534.8065674008
1598,206171.08561868593
1599,187597.6959931324
1600,176980.8601463963
1601,74959.64368123448
1602,114639.6784176223
1603,86720.78071880003
1604,263044.75801766396
1605,254652.56313544948
1606,170090.11069929568
1607,176873.8475718713
1608,214393.81601450595
1609,199045.47784043156
1610,154648.80955469323
1611,133823.20326224825
1612,168287.6971136685
1613,165977.5548896039
1614,127979.13427862435
1615,90681.19070221527
1616,72874.57289882496
1617,95749.42704195056
1618,122388.56517274682
1619,149557.40002119512
1620,169704.73997533822
1621,133932.7960331824
1622,137633.00002348298
1623,283840.65564202453
1624,221204.75863080044
1625,126373.3956820954
1626,167500.58822062213
1627,187692.82248585048
1628,287132.67687860195
1629,176279.39201625527
1630,407273.5932470035
1631,211094.78678033044
1632,240209.1260024028
1633,173984.7572116186
1634,185007.54810701564
1635,177704.09974481404
1636,151557.0320988617
1637,191181.2155044663
1638,198574.2682877449
1639,177371.07424729818
1640,243381.66090665993
1641,178822.4617238888
1642,242046.7051605811
1643,228313.60915438173
1644,241522.1105352271
1645,192209.75276081086
1646,158242.18415362196
1647,160120.7975959073
1648,124262.56360481895
1649,139836.46029830864
1650,112134.48392582289
1651,124553.69121452782
1652,101487.10150894354
1653,105850.02890867682
1654,140913.50700174033
1655,151802.08886347746
1656,141752.75263783275
1657,142060.25607350367
1658,146966.75860842466
1659,129593.71559938943
1660,154640.77173521428
1661,427085.96128803457
1662,402046.4775945436
1663,390318.8647469776
1664,507764.63436090207
1665,313820.95351300004
1666,335742.41222810035
1667,397478.29145246895
1668,340522.9227924922
1669,306172.4128977292
1670,364663.4239392709
1671,253287.21781214752
1672,517636.43670564966
1673,291657.86044731707
1674,246304.90208881296
1675,187863.09058944066
1676,190925.41933181108
1677,215366.08708017456
1678,532171.1866985173
1679,387583.6342673409
1680,342642.9991915062
1681,256270.87138639842
1682,312932.16531955334
1683,179955.0677814128
1684,179021.79889358766
1685,177041.04511646807
1686,168011.7166376421
1687,173752.60445764393
1688,196493.75935048994
1689,200605.53068294536
1690,196683.49406677973
1691,184093.48998945457
1692,281873.73112883035
1693,171099.80684276222
1694,179687.06752767082
1695,166399.5646018266
1696,268996.2154020248
1697,171017.3721672852
1698,359594.2817959015
1699,348868.18702828384
1700,239056.41996354528
1701,270686.03882691974
1702,248503.96364819567
1703,244985.88323118121
1704,285783.6652399043
1705,234376.9450265351
1706,423607.65456057026
1707,226694.6418265686
1708,213724.96873898144
1709,296013.1211978436
1710,223412.78530956726
1711,271902.8134560449
1712,251155.53097656433
1713,280373.3493388772
1714,229812.92426384916
1715,212518.3044436947
1716,176983.35659138017
1717,168702.8968310974
1718,127625.41001257073
1719,202506.7776802855
1720,257329.56481556033
1721,172155.7041598577
1722,122765.17993060949
1723,157024.3044182852
1724,213048.00291141588
1725,230715.8908316924
1726,187826.5167255599
1727,155078.4099104905
1728,187124.8506895553
1729,158785.57009522014
1730,162878.12831865746
1731,123537.59261435119
1732,129764.63398573744
1733,113799.08004520799
1734,123061.90879938401
1735,140863.01586866094
1736,119962.89489032747
1737,365729.06221728865
1738,224571.76077571895
1739,271042.37039681233
1740,225557.85354356642
1741,195706.8622001878
1742,173835.24447386747
1743,177946.94117333443
1744,311075.0111819009
1745,222091.58353430746
1746,222261.40088386778
1747,218370.5606365706
1748,200833.42749685663
1749,154731.1701172877
1750,133074.9264024826
1751,233585.44016458472
1752,120831.16432802033
1753,147180.52735038698
1754,189962.88320859318
1755,172474.45484079968
1756,129926.0461015989
1757,116587.23371058691
1758,147498.15486444006
1759,158806.4192442145
1760,166276.72857804492
1761,143136.1831455208
1762,179334.6582273067
1763,170986.52032445223
1764,114905.74357601992
1765,176950.20356670892
1766,180811.91660578476
1767,220353.77423302928
1768,144569.30598815635
1769,174578.3299542495
1770,154758.4473427479
1771,120996.55653915333
1772,137392.80403904573
1773,137319.98732186414
1774,142173.94897270136
1775,136428.40439910474
1776,124408.38203507144
1777,112643.02151215031
1778,141579.18558049228
1779,117034.96273889294
1780,171427.26864845358
1781,127811.64937843062
1782,90470.08428632119
1783,141755.24070396347
1784,109410.47139541742
1785,119629.596368378
1786,138874.82828191255
1787,167884.08148646608
1788,62361.46004684127
1789,104087.02685908396
1790,83902.35879418957
1791,190682.75571912093
1792,150437.82139455358
1793,132217.78331643206
1794,148818.1790851637
1795,131413.2614754262
1796,123202.62595211098
1797,110376.11827848789
1798,117381.37863916694
1799,110513.7077053061
1800,121543.1357702513
1801,113071.21255599013
1802,119727.9301301885
1803,148345.48010646325
1804,144792.84407300566
1805,139103.50483110407
1806,121115.94886818342
1807,130105.37201926512
1808,124771.83382425556
1809,121827.84274382892
1810,133194.78503777925
1811,96700.02067540167
1812,94975.01009833155
1813,119355.49080553869
1814,93818.0452350225
1815,58955.920482138536
1816,103035.55847610204
1817,105236.43653606283
1818,143066.16543542917
1819,121837.23252976562
1820,62830.035066360346
1821,113039.265945848
1822,148086.2121626796
1823,51865.00363479821
1824,145724.5771030215
1825,143453.48762628276
1826,107778.8814229487
1827,100698.95280016561
1828,142298.12687465723
1829,122523.75030479372
1830,139393.26379980578
1831,155801.94724240963
1832,96569.30766887491
1833,148203.99945791828
1834,120720.12716809458
1835,143125.92111779927
1836,130200.35888903949
1837,86430.46575986984
1838,123749.35849387136
1839,102354.93064002681
1840,165791.829692377
1841,142397.46781693178
1842,86407.97876668912
1843,130999.10872269457
1844,136513.5627266171
1845,144893.185720327
1846,151125.98913179047
1847,171927.6575976893
1848,55953.791719397894
1849,117901.96663935867
1850,117755.78255795225
1851,159222.75893971112
1852,122530.96786443488
1853,139132.48554321675
1854,176767.88358335616
1855,154617.82804296876
1856,215754.02265574117
1857,168854.28100688482
1858,128468.07524811939
1859,118934.64968964303
1860,142284.88678512126
1861,118576.94392242107
1862,302176.4917902188
1863,293577.49482845527
1864,293606.3702503628
1865,338711.64346659696
1866,332277.4667721529
1867,245111.97032454045
1868,293300.44241637655
1869,203100.2561368671
1870,235706.27833807154
1871,246863.32665212467
1872,175463.01921489724
1873,240897.11917702245
1874,150194.30696370458
1875,201798.33391956709
1876,191953.08217380277
1877,209600.50077093605
1878,193377.81370962533
1879,135458.40278760015
1880,140214.1504130688
1881,257357.97192342355
1882,251004.1969980462
1883,192505.709096522
1884,207816.1165451673
1885,245266.78751707746
1886,289755.0706774238
1887,210042.65107328005
1888,276984.394506847
1889,170942.73332359333
1890,122551.52274031594
1891,126100.33118389241
1892,106075.20182734723
1893,133579.4903846311
1894,138330.08429914928
1895,138034.6650060679
1896,127168.44181451925
1897,117271.31924369137
1898,111587.0676352599
1899,151397.4798416545
1900,145795.14550483102
1901,164604.27587501067
1902,141207.42987257577
1903,215158.88657386915
1904,140188.98122433733
1905,199607.8789896101
1906,185617.92592106204
1907,212779.0149921812
1908,114849.31355204163
1909,141712.33145225042
1910,125156.73738771949
1911,209199.06963309026
1912,311034.5075067445
1913,150246.10772321784
1914,75580.20838535244
1915,297886.17578620085
1916,65874.88288967498
1917,255384.8366227399
1918,144844.3269008786
1919,173317.2054036298
1920,147607.28791331223
1921,426088.3434257836
1922,336329.1406287948
1923,217297.30251183567
1924,246847.3435321938
1925,206252.06314201263
1926,419917.3991348881
1927,140133.21834182652
1928,160696.54940687126
1929,125765.71934992555
1930,136903.56763607662
1931,144843.57098576272
1932,138895.64306810137
1933,182427.7143552538
1934,180671.57663458868
1935,167454.83820347127
1936,182426.7218990695
1937,181090.96926723886
1938,170973.49051059262
1939,243913.68032852717
1940,186541.0242770035
1941,169732.18213697986
1942,184208.66888127354
1943,205522.73008045513
1944,333004.3049224891
1945,373554.29097741423
1946,141421.4746612511
1947,287364.6518996022
1948,167319.83170383773
1949,237317.16084694507
1950,187694.38530425442
1951,261206.47046818194
1952,233607.1001780624
1953,172335.64035510807
1954,187225.95740532153
1955,127224.34464448929
1956,316375.28216893255
1957,148384.90111335347
1958,321820.7512822746
1959,138085.40794997755
1960,113728.7375343668
1961,119959.98783133818
1962,98513.29441471682
1963,108629.5584656651
1964,108006.40516731494
1965,144176.72530138254
1966,142052.10325292445
1967,300689.14560539596
1968,476392.572768436
1969,400953.10426522966
1970,460947.91200596816
1971,455942.6827171478
1972,388365.2535353936
1973,268972.12916603347
1974,327097.805691596
1975,565631.7200985933
1976,272218.25434010965
1977,362753.5992686049
1978,363184.2512964767
1979,315942.93863963196
1980,190755.32967551754
1981,362526.9800157065
1982,215348.72944181162
1983,198521.7603961362
1984,171509.87187512056
1985,218273.84165907672
1986,215825.0256816796
1987,170678.332273688
1988,177966.93756343305
1989,196559.45351151482
1990,214742.51882081662
1991,224074.41401107048
1992,217074.4732174843
1993,176397.96080545022
1994,232827.59493184634
1995,186613.07415884626
1996,238759.21069124187
1997,321368.8129761224
1998,353320.23346162634
1999,257295.36477731774
2000,302532.984297236
2001,273820.1594280036
2002,248417.67022165837
2003,253075.93139710708
2004,285477.6086368919
2005,224719.19946567586
2006,225371.8183447909
2007,250227.56623761886
2008,221023.2109980459
2009,191072.93293763843
2010,200150.471743693
2011,134921.49431523366
2012,176624.9461321349
2013,178896.74918635792
2014,186714.15689336328
2015,207185.47183365692
2016,189796.17730243088
2017,198009.62506522125
2018,123192.69091736032
2019,135330.03797386616
2020,105429.25261986525
2021,106218.59123198954
2022,184818.1523681475
2023,138017.08450121002
2024,235359.0544965833
2025,369423.3876400272
2026,169654.7350732171
2027,152387.1601012342
2028,152383.74097654788
2029,161285.39770119239
2030,287033.1773616726
2031,253307.5742749877
2032,268018.24774119846
2033,280063.6849984211
2034,167399.5440435555
2035,215488.71008254192
2036,194519.97210496545
2037,189239.96346307918
2038,340721.17227130756
2039,234646.34402287306
2040,327516.3574692627
2041,313643.4250433445
2042,209676.5692871175
2043,167241.25469142152
2044,161127.302655752
2045,214892.62963087636
2046,140154.06777988165
2047,142007.3166781123
2048,140604.67360791942
2049,142433.79929870163
2050,179441.5106759997
2051,105146.5686725027
2052,114859.76897433879
2053,145282.89257791976
2054,101498.31403549743
2055,157330.30839585967
2056,144009.26443050965
2057,114905.1433281912
2058,215721.25325728528
2059,128058.18582133303
2060,167651.68054193762
2061,176818.48797677993
2062,128121.31946464282
2063,117893.54896038272
2064,136047.56468875508
2065,119880.89803833581
2066,165773.49741528553
2067,114741.3831578367
2068,151920.7138035403
2069,82401.25487374229
