Id,SalePrice
1461,131501.5796922621
1462,183543.63117743388
1463,190064.76401948463
1464,195183.17884560948
1465,197772.88024728146
1466,180018.97810090863
1467,195961.3042888112
1468,169513.0451814286
1469,212900.84509950425
1470,117123.46779726112
1471,224700.75311331294
1472,100654.99243627622
1473,98438.86076026318
1474,150729.42840490793
1475,115515.35588874384
1476,363030.77471807424
1477,254722.6252489857
1478,300757.4609173202
1479,305855.6708787242
1480,385919.73539031233
1481,303689.6389958659
1482,217130.58466644792
1483,208555.6639427704
1484,165627.86430804175
1485,206515.3925104167
1486,219896.40818429936
1487,301285.52295040456
1488,247479.29410665852
1489,202683.48182818262
1490,267139.447040283
1491,218480.80001955657
1492,118797.9749667319
1493,188460.86688374504
1494,294497.07406870765
1495,282534.6820597232
1496,265061.718203194
1497,189842.4300335209
1498,168226.12287371408
1499,173740.85604366922
1500,162277.6015905646
1501,195579.6261907584
1502,159493.36363052242
1503,297192.19447542314
1504,245484.71112362252
1505,238045.2809617702
1506,207733.6930472847
1507,270952.5861317712
1508,222132.50459311897
1509,161036.8386202068
1510,147887.75307090214
1511,167265.50045108137
1512,194933.2790770706
1513,162950.55070099625
1514,157458.48697754112
1515,235155.5535011703
1516,189917.1765767847
1517,185969.28573749063
1518,130453.69536502095
1519,247365.2101383471
1520,136920.16008338553
1521,147556.84910327278
1522,202148.48913324307
1523,104186.67144656213
1524,146011.75768426765
1525,128323.00932983056
1526,115622.94014981919
1527,99518.03876045387
1528,150037.06701406697
1529,158878.95065574042
1530,191790.93598125954
1531,106177.19265741568
1532,111842.6180861253
1533,171460.54475936445
1534,151967.83850271016
1535,188372.07761865787
1536,125165.87218081756
1537,51587.82746643778
1538,183079.88224422728
1539,237527.91839202875
1540,128738.40295164604
1541,160166.28800543578
1542,179087.00949762133
1543,220731.0398068181
1544,96540.00063741217
1545,109914.23992830524
1546,135842.81128527812
1547,151664.1402642741
1548,143004.9654353363
1549,108100.83410334706
1550,132098.9010987509
1551,141935.56239681144
1552,147962.54136875295
1553,172251.02902940207
1554,122723.1743163719
1555,198634.51473194468
1556,78524.48774108531
1557,150738.73195414088
1558,122681.69141886091
1559,87846.95938373456
1560,143062.52972765724
1561,153097.96424089433
1562,125086.97581760057
1563,130036.07659288046
1564,179716.36056504186
1565,140925.37863779158
1566,260242.69172407957
1567,95696.65977417791
1568,240377.18083532611
1569,147604.8022460572
1570,143939.3765024196
1571,91478.96992242333
1572,152827.6654911097
1573,275276.8424856062
1574,131095.57122730184
1575,249878.61428477554
