Id,SalePrice
1461,123237.14701040988
1462,157869.73723182498
1463,181808.90297454488
1464,193315.6147046381
1465,184548.70261453217
1466,172183.54169656592
1467,168342.23854138958
1468,167466.48693634852
1469,176784.60706456983
1470,122459.59832292341
1471,196706.63360240325
1472,93490.442462244
1473,104375.42700404671
1474,155680.79395505882
1475,115753.54202669732
1476,386944.04116378917
1477,251675.68574979747
1478,281557.4426038624
1479,273982.5372166104
1480,524856.4747036471
1481,321411.3585929956
1482,205408.0455309509
1483,192455.56991772505
1484,168901.01220137617
1485,183496.4962008141
1486,198703.44557252515
1487,335285.65257356694
1488,225248.6972218631
1489,209135.59535843978
1490,244116.01123635418
1491,191601.4133517413
1492,100635.10643201458
1493,191198.6076941559
1494,292921.0434965302
1495,267317.37426946015
1496,247588.83894329672
1497,178623.1003684917
1498,159245.92815363442
1499,156702.26541923484
1500,164818.8459755888
1501,176520.17909526484
1502,157015.28158035543
1503,281524.21923225786
1504,241780.44581409835
1505,237054.50496012598
1506,172637.15728087208
1507,235809.7689335691
1508,202112.59961107443
1509,164676.78573428327
1510,149602.3840848494
1511,145416.89341960714
1512,172027.80106724155
1513,138963.63152030527
1514,170318.81251626275
1515,201779.36592822164
1516,149734.21328811976
1517,161322.60279889667
1518,132885.6919033304
1519,235853.5081264453
1520,136685.6265629554
1521,136076.87837197466
1522,168865.84497299005
1523,115501.83710086145
1524,121940.27488690318
1525,126426.05168167474
1526,116168.92259806646
1527,107121.10816907043
1528,126199.85535861159
1529,145563.2268511718
1530,162484.14256049047
1531,116211.73145571195
1532,96046.40355461612
1533,144755.79975779416
1534,114516.82868334385
1535,146270.7001585308
1536,108917.85039787355
1537,64381.42850350985
1538,161012.74410294613
1539,209396.77861357416
1540,98283.7578133586
1541,142696.4292805481
1542,136380.5795655729
1543,222240.12841455932
1544,84651.91629560945
1545,109886.60667621999
1546,132058.5841410958
1547,140014.0566647521
1548,136050.29734501912
1549,113555.52869003385
1550,146801.51853245
1551,107799.52519514994
1552,144124.16549797286
1553,147131.77561190736
1554,112688.26166116665
1555,182265.2585961852
1556,90426.41448339193
1557,106907.15556693515
1558,101115.52624719965
1559,107863.80444418451
1560,123846.29738871145
1561,157384.66670334074
1562,129329.59870554037
1563,118249.7482334164
1564,159045.2835024999
1565,148667.1604605002
1566,232516.14934855106
1567,74826.95317966426
1568,237495.71945635977
1569,162542.50290974302
1570,134653.25478563027
1571,129540.03836999238
1572,142554.48578499592
1573,231427.7804100803
1574,107282.12984912652
1575,211422.35591621327
1576,235649.81925325163
1577,196437.94470904183
1578,144571.86305329273
1579,147909.30218810204
1580,188031.30276520445
1581,159868.11680854045
1582,124300.64098181443
1583,330189.8349635765
1584,236322.71681551114
1585,142499.60560977052
1586,70856.37079197948
1587,97274.7305290215
1588,146657.20865319212
1589,96521.24929888542
1590,132345.4331309577
1591,89963.79460471681
1592,117005.01099940717
1593,128655.78620961192
1594,145538.49534381885
1595,105052.25086625037
1596,225626.51018162648
1597,163652.65803083868
1598,196158.748113529
1599,169285.84833700795
1600,173110.65310616384
1601,72121.30259975519
1602,106433.22481926701
1603,91699.94990607961
1604,273084.6371986188
1605,241165.142333011
1606,175373.62621054088
1607,168387.475598344
1608,226548.8193619461
1609,198656.71945075423
1610,163974.68589167384
1611,134402.03346801785
1612,165797.26922226368
1613,171737.43985353963
1614,122972.21413194449
1615,83823.64617504312
1616,68557.84572884811
1617,90368.27058972658
1618,124275.738841766
1619,141316.80189796907
1620,170243.3075504465
1621,135662.5155266588
1622,134055.95496068607
1623,267194.87016999745
1624,217246.40390418668
1625,123723.97895072028
1626,157631.0314613518
1627,183890.7174636216
1628,270672.17056076054
1629,180461.5880684508
1630,411864.89271016925
1631,208579.6805465582
1632,244491.42093831324
1633,174372.23359591886
1634,191238.41180756476
1635,178192.20103460734
1636,154156.53569151988
1637,185839.07334553695
1638,185422.58426948884
1639,177063.4774372525
1640,237659.8027171258
1641,177689.8126795427
1642,244574.9305455533
1643,217560.8888788801
1644,233267.4176123036
1645,195934.77081093527
1646,158384.3587441162
1647,154395.8801905321
1648,132134.42396231313
1649,145339.94958357495
1650,112298.13689394202
1651,123994.39460802695
1652,101492.9617371656
1653,107166.64598505449
1654,148883.68875397093
1655,149034.3813935299
1656,147052.40435236087
1657,147977.41779131241
1658,150432.0518289785
1659,128439.63446074972
1660,156310.40752170133
1661,456025.4595732451
1662,386599.183411563
1663,322849.14047843893
1664,519997.92623526644
1665,320410.4535491307
1666,322325.77616190375
1667,428334.8168596603
1668,308919.64403682295
1669,303020.076460789
1670,365874.5642022036
1671,275311.8665200295
1672,543786.4052651254
1673,291664.37924069416
1674,253912.5089219036
1675,195966.3269077054
1676,195922.50666134048
1677,228197.048847517
1678,512063.1963168136
1679,439618.18233003764
1680,338391.01728581596
1681,259034.42171432186
1682,318979.99217511597
1683,182702.7017679278
1684,171333.79942616806
1685,177473.3297005861
1686,167276.80079520182
1687,172522.439060381
1688,199757.27399784292
1689,198837.5925687618
1690,192995.75550081566
1691,181127.63563209688
1692,272511.3051305565
1693,158396.05296933794
1694,178081.760428394
1695,167485.02232899045
1696,268200.7114497691
1697,170240.95141570005
1698,426160.78679808404
1699,392732.1707469786
1700,241949.80190648837
1701,263451.52034387965
1702,240054.53412663244
1703,256442.4170462223
1704,277534.92210304155
1705,237849.32642803772
1706,505036.1344323874
1707,222167.3276914609
1708,218904.65629370484
1709,267010.5400811872
1710,217953.12829729018
1711,279952.89202990214
1712,257065.8243447368
1713,282987.43079470005
1714,231161.73406626788
1715,212305.0515060238
1716,187820.70572612944
1717,176319.94078598858
1718,129182.92155443408
1719,201498.43284481618
1720,255140.16866322298
1721,171156.63803898747
1722,123960.75839859237
1723,157837.57884055827
1724,213552.09601549103
1725,237873.89782174307
1726,187595.34491321887
1727,166836.18914054777
1728,184977.10260581927
1729,160973.4522046514
1730,158046.3938303555
1731,119362.91114264273
1732,127272.02784508315
1733,115544.99695827128
1734,122648.30628244988
1735,142914.81970901645
1736,119784.8169606939
1737,381274.60074515146
1738,212227.39242019516
1739,283217.7696301211
1740,236512.33079004497
1741,209612.05589953158
1742,170692.7797551467
1743,178620.9127337449
1744,312482.7174917532
1745,235866.89494297325
1746,200591.70604761728
1747,210596.17940386434
1748,202699.78610055367
1749,157968.4852445657
1750,131324.40955988818
1751,215594.59619318703
1752,122492.98881375242
1753,145399.15095927077
1754,183346.5860086236
1755,173753.8511891681
1756,126266.17363733125
1757,120028.06258480702
1758,148806.649369145
1759,157421.87294099157
1760,166585.48159732218
1761,141801.20793349226
1762,174381.61591339562
1763,168551.5194923134
1764,114733.10812521384
1765,178088.34479768603
1766,174728.87137621
1767,223041.3259777458
1768,147957.03956592447
1769,168995.5229821925
1770,153738.94681416132
1771,128796.9093285294
1772,141799.11529611947
1773,141470.42275532524
1774,134115.65264317504
1775,137399.30249175828
1776,124802.94650984523
1777,118061.85776257097
1778,136665.64023453085
1779,114402.10350139624
1780,172922.40200089093
1781,128138.29584965184
1782,89011.94105171663
1783,146034.47270127272
1784,113192.1775788127
1785,118944.35699960534
1786,142641.55005829697
1787,166965.22347824578
1788,63809.91321416168
1789,100047.50280806907
1790,81548.69266467456
1791,183442.86282497144
1792,152369.95086267666
1793,133391.31118682958
1794,147170.46845174502
1795,132298.359373986
1796,123154.3204305232
1797,109066.69958837709
1798,121140.05373468898
1799,118018.98066739026
1800,124125.08757178056
1801,116390.79746464381
1802,121547.87939951826
1803,151544.99375171415
1804,143875.19998986373
1805,139266.77055062575
1806,119401.69344275857
1807,120818.08320369748
1808,122932.05319828026
1809,130863.9642711093
1810,142230.1484829997
1811,104220.31573917034
1812,105267.44459413271
1813,127414.48896721398
1814,99181.90968962976
1815,58220.01997090759
1816,99467.38651131219
1817,111651.9117853712
1818,155984.54246168365
1819,126092.04964515945
1820,60349.7443119577
1821,112268.74782163228
1822,154926.46127571605
1823,49198.21952123904
1824,148234.15868761373
1825,142848.63299288708
1826,111183.56993819335
1827,95515.43373952445
1828,140662.5697086462
1829,122953.13741718388
1830,144450.2281813366
1831,154015.78959423926
1832,85742.19202994544
1833,136154.4796425458
1834,129307.73056018834
1835,127745.8184249161
1836,135437.25415397473
1837,81816.46092015806
1838,121427.51191895393
1839,100796.61001488549
1840,162332.2265726486
1841,146690.27806715344
1842,90830.43231289963
1843,126566.75817959846
1844,140932.73344701176
1845,146227.6101967675
1846,155029.02447359788
1847,169090.5959428872
1848,54172.34089886252
1849,116807.59290118353
1850,118982.77056842201
1851,165647.4469616223
1852,118121.75252802625
1853,141802.35745026474
1854,169882.07853382608
1855,151931.38116786032
1856,210353.1522719015
1857,174771.11304756426
1858,121199.16047085292
1859,120377.7621691263
1860,143694.43013806714
1861,118502.53717490837
1862,319004.7000442313
1863,312103.7821114807
1864,312103.7821114807
1865,312755.1991782022
1866,325418.8971772504
1867,227687.41002504466
1868,286020.41434371914
1869,194691.05987108834
1870,245450.9566996182
1871,255987.58178444928
1872,176510.35753319127
1873,239802.18985778495
1874,140054.23365513977
1875,193024.49550545766
1876,197074.3725757194
1877,208805.77474284524
1878,197396.2515769507
1879,135712.4596832343
1880,139443.47874201252
1881,266817.96507401846
1882,241836.1289975737
1883,191050.74313406448
1884,210475.03538116196
1885,231907.56854758266
1886,273499.77901730983
1887,201254.0838348183
1888,262780.8779840009
1889,164332.53093857397
1890,122954.5525991675
1891,145635.7721443111
1892,103373.77933804753
1893,135672.31184340332
1894,132224.44406802757
1895,140050.0601304371
1896,128136.52481706975
1897,117877.65269747446
1898,111984.76640626669
1899,152430.36189560706
1900,136592.74292960908
1901,164664.02119223616
1902,129097.22739379728
1903,201955.38924544925
1904,135681.62354106945
1905,200346.79657501838
1906,184764.60006600924
1907,208294.09466658952
1908,116235.53614714339
1909,147159.2381642955
1910,124486.00275231466
1911,198636.94858166538
1912,292614.16670787876
1913,141104.96119786118
1914,77124.07127189284
1915,291335.4863096445
1916,62455.389512449154
1917,253473.5381344234
1918,141009.46461916497
1919,170311.74752907536
1920,151244.97682551475
1921,458964.53779622156
1922,330955.35841291933
1923,216588.43472318276
1924,253874.26577863356
1925,216716.6805249271
1926,403080.47584795917
1927,135332.86863045447
1928,152019.22922278882
1929,128249.12621691928
1930,131314.5693225301
1931,138893.8563257111
1932,145990.37757862383
1933,191020.75696057617
1934,178570.58689693498
1935,172930.39487571566
1936,181806.40501965338
1937,190063.45574585162
1938,176789.06354768836
1939,239977.42642978678
1940,181893.22949466138
1941,171040.57704484963
1942,187698.24803231904
1943,200808.50204713948
1944,364410.8134525338
1945,401256.0020060446
1946,145369.12548844775
1947,285507.1106941808
1948,156307.7110155596
1949,227420.05297226683
1950,183951.605476548
1951,235571.0437355413
1952,226663.9073217827
1953,184089.52841948092
1954,180821.797782419
1955,131934.39106675715
1956,340379.32026209123
1957,150705.14113962415
1958,299393.8263443999
1959,141356.84744442618
1960,110737.05053150425
1961,120796.81375232765
1962,100428.48098672845
1963,111438.82227773343
1964,115240.83796010217
1965,151192.31599104186
1966,140555.26399515063
1967,278935.9333051989
1968,485143.06892434903
1969,408578.3424127906
1970,515231.4523766814
1971,449930.16968730546
1972,397522.8402909953
1973,256073.1732810988
1974,322322.86104150355
1975,525786.5493158251
1976,277649.32946116826
1977,378318.16380519356
1978,378931.85072241665
1979,297981.8004516554
1980,193235.4656284594
1981,309120.9131262773
1982,222467.1117934624
1983,201331.08236196009
1984,165727.63328092327
1985,219064.67686902685
1986,204859.15559770408
1987,165980.75904017378
1988,179326.78490479782
1989,191708.17536647784
1990,218463.9799728798
1991,228262.5846939954
1992,211480.05290194182
1993,164982.79349537162
1994,215533.18731544667
1995,182683.06430709187
1996,227099.33762412413
1997,300251.67119423155
1998,362603.6053285816
1999,266798.0813620205
2000,300666.6041512179
2001,276487.47562688345
2002,232694.46703435833
2003,238354.92699008947
2004,277202.80933474214
2005,218503.5289467485
2006,225872.7321243725
2007,251840.15229172725
2008,229825.81405057939
2009,201381.5167265052
2010,192719.8621195468
2011,134287.7838373535
2012,182425.02115421696
2013,183891.16354216234
2014,193827.88832932038
2015,198084.29391312727
2016,200846.01159154624
2017,197324.94146520284
2018,129487.64684148865
2019,130863.42893344429
2020,112792.36736733897
2021,106523.25170720361
2022,187166.97137870485
2023,138789.30736923506
2024,254162.36963282793
2025,401816.8127578722
2026,171834.05389618338
2027,159230.9388975513
2028,147913.69992964482
2029,170053.372376765
2030,268534.6982582748
2031,243543.19939895842
2032,260345.53359034844
2033,259359.01539363715
2034,166751.44573027684
2035,219250.58005961194
2036,185431.14385587143
2037,187885.4955855178
2038,332795.0528309888
2039,224946.82702119654
2040,337261.8714726635
2041,283089.4529164063
2042,205305.8553841903
2043,166215.67303649543
2044,155398.32774843523
2045,219054.09341808848
2046,138835.0260070474
2047,145380.73182893277
2048,139463.35124764897
2049,143597.56623137128
2050,181651.52423103564
2051,99526.0211118701
2052,116127.62352597008
2053,144616.11394096198
2054,98450.58195981088
2055,160055.28705897275
2056,143576.47352543482
2057,114642.78359670448
2058,216415.32476210993
2059,132653.11096156188
2060,170437.17771132212
2061,162865.2641259629
2062,130813.27887467261
2063,118956.86553677208
2064,140134.2213871321
2065,119340.42437424621
2066,160726.3820386799
2067,113770.98671367495
2068,134782.17689028048
2069,80545.40004164189
2070,111475.9789246379
2071,98766.05749530192
2072,137604.92366456514
2073,136414.0677330484
2074,188183.88219080374
2075,141624.01749515714
2076,111406.1237131875
2077,150825.54180664482
2078,129884.01269616776
2079,125285.36820490652
2080,117972.06341472859
2081,126241.85581468462
2082,143684.66443528936
2083,141295.38192075043
2084,111234.15696665877
2085,119401.98314975011
2086,126408.62500482044
2087,115919.44177197765
2088,101034.91911970993
2089,77024.0040416928
2090,126490.28899157104
2091,122346.52021576444
2092,125926.61061725041
2093,135247.4469082924
2094,110386.60674766124
2095,141334.33143068355
2096,72786.50727074927
2097,91597.38792796008
2098,146849.57697467273
2099,66440.46448077727
2100,81932.19529259263
2101,128833.22503245388
2102,119526.09046666259
2103,109438.2817009686
2104,135528.22281922863
2105,138000.27954821332
2106,70597.7545310545
2107,198826.02281626168
2108,109689.17101281781
2109,110901.96266022242
2110,132083.42880732936
2111,151181.94269879465
2112,141181.53705220547
2113,121195.83976664467
2114,112793.83768552524
2115,164990.9183738728
2116,118828.91921198994
2117,152091.42567939562
2118,128366.55777468006
2119,113824.57332151251
2120,119323.89964196911
2121,81959.82379507105
2122,117824.93485351975
2123,81984.97448484106
2124,166452.9980327496
2125,118780.05964918675
2126,142766.50589733012
2127,160116.90655897566
2128,122286.4683390743
2129,101488.62706654046
2130,130851.6277928245
2131,139557.6341389627
2132,113507.355676339
2133,124136.1619091392
2134,120888.70907801816
2135,89799.94951127369
2136,81997.40660734767
2137,111112.75538573592
2138,131346.59661831113
2139,152514.51810541528
2140,139490.57154240724
2141,156327.37335270713
2142,128252.33149790505
2143,150480.00286220192
2144,106296.90244496727
2145,141791.45444548246
2146,171019.49301038898
2147,140747.77359513644
2148,137627.19685204912
2149,172262.23199387488
2150,241880.45130148233
2151,114794.28997313864
2152,181044.5282073693
2153,159346.77153893764
2154,114934.60079872246
2155,139423.98116229006
2156,287439.2136700613
2157,248269.47402817925
2158,217130.06421542977
2159,204022.03559136717
2160,173074.91534019826
2161,229905.30950711406
2162,420275.5015966824
2163,313461.46162091126
2164,250456.63967486017
2165,189602.47666612652
2166,146432.39110594813
2167,206088.7798725798
2168,199020.6370169524
2169,199637.3679941983
2170,223019.0476002849
2171,150736.40134648976
2172,127950.1049798321
