Id,SalePrice
1461,126371.37
1462,164070.84
1463,181674.27
1464,198196.28
1465,187050.27
1466,169945.61
1467,169122.78
1468,164382.62
1469,176982.67
1470,120790.586
1471,200540.89
1472,96280.16
1473,105618.0
1474,155454.28
1475,120149.12
1476,376205.78
1477,256354.92
1478,291275.16
1479,253290.92
1480,502169.25
1481,319157.38
1482,204344.31
1483,191079.5
1484,167621.61
1485,187569.4
1486,198991.6
1487,335965.6
1488,233842.23
1489,211972.9
1490,233154.14
1491,190708.31
1492,98067.984
1493,192934.77
1494,309430.72
1495,278217.84
1496,237465.84
1497,180933.84
1498,160443.47
1499,155808.67
1500,159904.61
1501,174305.75
1502,155617.16
1503,283340.6
1504,247585.7
1505,236489.33
1506,175864.33
1507,243578.86
1508,204620.7
1509,163767.16
1510,147555.11
1511,145230.5
1512,173797.02
1513,141874.34
1514,158135.97
1515,193399.27
1516,152783.64
1517,160833.73
1518,140968.45
1519,237372.84
1520,136159.05
1521,136588.39
1522,169646.66
1523,115039.836
1524,121881.06
1525,125790.94
1526,115291.72
1527,108376.59
1528,124923.39
1529,150676.67
1530,164466.19
1531,110501.34
1532,98942.59
1533,148822.95
1534,118895.64
1535,142964.14
1536,105986.84
1537,72499.95
1538,162544.34
1539,201094.45
1540,95820.92
1541,142982.19
1542,136695.33
1543,216158.9
1544,83534.25
1545,107552.78
1546,131990.03
1547,136706.9
1548,135782.86
1549,119273.72
1550,144221.9
1551,109252.81
1552,142725.2
1553,149416.33
1554,118578.16
1555,169112.25
1556,91416.83
1557,105190.29
1558,103816.79
1559,103419.78
1560,122836.25
1561,146480.8
1562,127016.516
1563,115608.05
1564,157354.48
1565,150748.33
1566,237802.88
1567,79934.516
1568,234957.66
1569,156847.14
1570,141318.14
1571,123229.33
1572,140785.25
1573,240188.22
1574,106156.42
1575,206552.03
1576,247186.72
1577,200785.45
1578,146279.33
1579,151163.38
1580,186757.31
1581,154774.12
1582,126401.77
1583,319540.16
1584,243605.81
1585,142901.33
1586,67395.54
1587,97598.586
1588,146607.45
1589,94661.445
1590,133294.0
1591,88877.6
1592,115483.664
1593,125512.06
1594,134947.97
1595,113840.04
1596,214473.14
1597,157662.73
1598,201437.73
1599,177030.84
1600,172144.89
1601,68249.02
1602,108962.38
1603,92289.96
1604,271591.28
1605,246174.89
1606,170998.92
1607,170202.64
1608,214212.14
1609,197252.06
1610,161549.78
1611,140143.19
1612,166866.7
1613,170983.0
1614,127375.43
1615,86004.17
1616,71444.04
1617,90440.87
1618,124397.8
1619,147555.98
1620,178967.2
1621,136830.33
1622,137619.72
1623,267336.03
1624,227076.45
1625,125757.77
1626,162393.67
1627,187099.67
1628,281347.03
1629,180071.08
1630,396220.62
1631,208412.3
1632,238220.31
1633,173748.23
1634,189146.78
1635,181028.47
1636,153515.55
1637,178646.97
1638,190472.52
1639,179342.22
1640,246499.5
1641,179736.52
1642,246490.31
1643,223779.42
1644,238450.61
1645,195454.19
1646,159992.11
1647,157903.1
1648,129534.305
1649,142385.55
1650,110425.14
1651,122809.82
1652,102378.63
1653,108660.19
1654,149075.58
1655,146885.69
1656,144670.16
1657,148663.2
1658,150362.05
1659,128765.055
1660,157187.58
1661,427280.78
1662,390539.16
1663,372365.1
1664,512518.53
1665,332578.53
1666,327190.78
1667,402616.2
1668,330963.66
1669,308920.97
1670,364189.7
1671,272722.47
1672,532885.8
1673,303413.25
1674,244946.8
1675,189499.16
1676,200841.48
1677,226417.17
1678,540654.75
1679,397618.1
1680,342375.47
1681,275203.62
1682,303367.06
1683,176735.4
1684,179031.0
1685,172809.03
1686,166614.28
1687,173516.58
1688,202667.44
1689,205349.77
1690,195864.47
1691,187376.67
1692,275500.88
1693,168746.47
1694,182069.19
1695,168166.56
1696,266127.62
1697,169302.62
1698,367109.94
1699,345039.28
1700,239513.88
1701,268728.9
1702,258440.5
1703,259733.7
1704,283807.8
1705,241115.33
1706,476754.47
1707,217345.67
1708,217161.72
1709,295160.62
1710,225611.62
1711,276299.03
1712,239669.05
1713,285338.62
1714,228854.72
1715,215663.89
1716,181340.94
1717,170294.84
1718,124517.43
1719,202422.8
1720,248808.58
1721,174211.38
1722,121910.914
1723,155302.86
1724,207956.7
1725,237844.98
1726,183705.34
