Id,SalePrice
1461,101612.3504895145
1462,156771.4375654739
1463,194654.62203864468
1464,198230.87834864252
1465,185271.64739899652
1466,180342.02278694205
1467,177004.23913058348
1468,171054.99808071982
1469,177774.08564049905
1470,116690.3453298932
1471,203122.0901723472
1472,102278.51871271165
1473,113680.63901247084
1474,148244.66217225255
1475,111682.5652738036
1476,371613.6220404385
1477,241514.68912117285
1478,293719.2809960823
1479,265303.9545555964
1480,462232.9268711892
1481,295436.5338625767
1482,211070.55417340988
1483,182585.33650841023
1484,171004.9323199466
1485,189189.6005689819
1486,202577.30415050147
1487,298364.4287857378
1488,227852.12920627336
1489,178948.5880632024
1490,242650.2239899611
1491,210189.80509606344
1492,76526.57178362076
1493,185501.76089627392
1494,310907.7590447357
1495,273191.6316257406
1496,242196.95975077254
1497,168513.0190581683
1498,160220.9912080183
1499,164014.60624821373
1500,162558.42887981195
1501,178134.97862387635
1502,156456.644271985
1503,277326.22308105073
1504,232773.0247999336
1505,220618.90203296233
1506,184928.1553453274
1507,288206.6152305683
1508,194446.64580611888
1509,173818.51870518265
1510,141249.78779205953
1511,137798.45562067706
1512,176279.0836890246
1513,125783.63921093605
1514,178385.21806812155
1515,203151.5510166665
1516,151516.70996522112
1517,155738.2235980972
1518,111677.25290868818
1519,244930.55786631987
1520,133696.10311909177
1521,131370.78626127742
1522,174544.97385285416
1523,100196.26989060637
1524,121676.88219056097
1525,125023.18465222813
1526,120457.57404318442
1527,108304.89787164521
1528,129053.28933095746
1529,141739.5974703707
1530,180588.9022346917
1531,143995.27435597748
1532,107963.04684586539
1533,151884.36168737203
1534,118424.17963693671
1535,155769.27596782704
1536,118077.29077613787
1537,90827.5539735697
1538,152637.5765264298
1539,190323.52762200485
1540,151397.56471810612
1541,139016.92513955443
1542,134550.49143249475
1543,196211.73867746492
1544,79733.78021282499
1545,104752.02606069487
1546,136607.07779974377
1547,138864.71869153355
1548,137236.54316707113
1549,118737.69952451375
1550,146446.3123967353
1551,121895.96950336295
1552,159743.8508977393
1553,167546.94357302142
1554,112722.25070035762
1555,179803.33354821848
1556,81808.86856665477
1557,120007.78281179824
1558,97742.9546455861
1559,101584.28817095878
1560,133202.8061333319
1561,174431.85989496848
1562,126591.54009669398
1563,123400.16969583493
1564,160657.59855625388
1565,166563.26097675005
1566,239940.15255719476
1567,77184.79710819702
1568,229667.9037174829
1569,169091.01029805682
1570,132380.07981494628
1571,132446.35915326647
1572,148771.31564732257
1573,254041.12796502127
1574,125359.2243196895
1575,272256.89175993955
1576,269059.95410250453
1577,176747.79422671275
1578,150220.92648794054
1579,159040.76389413842
1580,206767.71785051352
1581,146953.24136558824
1582,130333.16091217002
1583,287958.8152809931
1584,257917.98132829537
1585,144590.2144995423
1586,69044.52970162017
1587,99337.32625755086
1588,144432.12045170422
1589,92234.39418602263
1590,136238.79527779436
1591,90913.80295766525
1592,137683.2374582484
1593,140524.38333368514
1594,229138.49907595426
1595,132388.40096460085
1596,230041.06630706319
1597,213580.4340139013
1598,193588.18204815395
1599,171220.2740835368
1600,178536.95497132355
1601,93798.40035896079
1602,121823.5338185294
1603,90576.85964443376
1604,279937.417347226
1605,269185.5943808619
1606,159514.0619781446
1607,195398.9561775898
1608,207281.98613112714
1609,177404.98242295647
1610,167040.47993095435
1611,153201.90486726596
1612,182683.90022322713
1613,174598.09334409115
1614,143480.72970966197
